dataset_source,split,paper_id,citation_id,section,citation_context,citation_topic,cited_reference,label_coarse,label2_scicite,classification,classification_rule,classification_method,is_key_citation,source_marker_type
scicite,train,129a522d73b4a19b0169455c88ffa5755677fb78,129a522d73b4a19b0169455c88ffa5755677fb78>01a7995cf0b1c89ec6322cc2b734f70e6b18e222_1,3 Experiments,"…and provides significant gains even in the NIST data setting, showing that this method can be effectively applied directly on the sentence level to large training
5An avenue of future work would condition the sentence topic distribution on a document distribution over topics (Teh et al., 2006).",,01a7995cf0b1c89ec6322cc2b734f70e6b18e222,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,4a44a5659034938bbffc77273c35a2117d140e21,4a44a5659034938bbffc77273c35a2117d140e21>62ab272a23272232456cf68ac8c06064f945d5ef_0,Discussion,"In our previous study of slow regular saccades, we demonstrated the invariance of saccadic latencies with target angular displacement (Darrien et al., 2001) but had diYculty in reconciling the results with those of previous studies which showed an increase in latency (Fuller, 1996; Kalesnykas &‚Ä¶",,62ab272a23272232456cf68ac8c06064f945d5ef,result,supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,False,explicit
scicite,train,f7a458748ce8daca1930912c26285ca39a36ad82,f7a458748ce8daca1930912c26285ca39a36ad82>ae68f41cc1cf623107fc3535caa245090003ba03_1,Unknown,"Immunoprecipitation and western blot Protein extraction, western blots and immunoprecipitations were performed as previously described (Pentimalli et al., 2008).",,ae68f41cc1cf623107fc3535caa245090003ba03,method,,methodology,default_method,heuristic_rule_based,True,explicit
scicite,train,c558a485ba1e24ed78fb313a6671b4e4e7b170a6,c558a485ba1e24ed78fb313a6671b4e4e7b170a6>7c1344ac4e634db55f14b12ac25ec81681b256ed_0,Discussion,The results derived from the current study are in line with other reports suggesting a positive correlation between stress protein expression and tumor immunogenicity in rodent models [33‚Äì36].,,7c1344ac4e634db55f14b12ac25ec81681b256ed,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,c040d5de8ffe5c14c28696e48afd886571ee16b0,c040d5de8ffe5c14c28696e48afd886571ee16b0>a1db8daefe409a9736469f176031ea064361e911_1,Methods,"For neuronal differentiation of the neurospheres, they were partially dissociated as above and seeded on polylysine/ laminin-coated coverslips in neurogenic medium containing DMEM/F12 (1:1), B27 supplement (1:50, Invitrogen,USA), glutamine 2 mM, 50 U/ml penicillin, 50 μg/ml streptomycin, and 10 ng/ml mNGF (Alomone), as previously reported in [21].",,a1db8daefe409a9736469f176031ea064361e911,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,test,8e8c140b1cb98f1aa9446bef57a2d4833ffcceec,8e8c140b1cb98f1aa9446bef57a2d4833ffcceec>d3c12f2171d7b333347334bb10e37d3c9548e1ba_0,Discussion,"Furthermore, they are also in line with the behavioral results from Mendolia et al. (1996) according to which repressors appear to be hyper-responsive in the perception of positive and negative stimuli.",,d3c12f2171d7b333347334bb10e37d3c9548e1ba,result,supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,False,explicit
scicite,test,95be4814fceed4f5d325b9171bf8459bf780c7d2,95be4814fceed4f5d325b9171bf8459bf780c7d2>b5259381284c3919a7b1ac72df04172da9c5ecc6_1,4 Discussion,"The average number of visits at the feeder was 30 visits/d, which was considerably different from the value – 12 visits per day – reported by Shabi et al. (2005).",,b5259381284c3919a7b1ac72df04172da9c5ecc6,result,not_supportive,comparison,default_result,heuristic_rule_based,True,explicit
scicite,train,106a66d518239ea2942334a236166db62fb5fa2f,106a66d518239ea2942334a236166db62fb5fa2f>d1903dbbc022279bdf14a0774647eb37f3cbecff_0,Discussion,"In the present study, we clarified the precise localization of L-PGDS in several cell types of rat brain using postembedding immunoelectron microscopy, and confirmed the results reported in other studies (Urade et al. 1987, 1993; Bl dorn et al. 1996; Yamashima et al. 1997; Beuckmann et al. 2000).",,d1903dbbc022279bdf14a0774647eb37f3cbecff,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,d2bcff78be492e5b3579639d8c60f26b6ff1a864,d2bcff78be492e5b3579639d8c60f26b6ff1a864>15af0de1ee98e55da11f26242c511a82253cc898_1,Results,"In addition, we have analysed the activity of JEV NS2B(H)-NS3pro by using a tetrabasic internally quenched fluorescent peptide, Abz-(R)4SAGnY-amide, originally described for the DEN NS3 serine protease [22].",,15af0de1ee98e55da11f26242c511a82253cc898,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,920ac7941e8a386222b8fbc2e21d8f1bfefb7e51,920ac7941e8a386222b8fbc2e21d8f1bfefb7e51>abb291fc74c6c63516c1e8ffabe3d89d29ec2b14_0,Discussion,"Our results are in agreement with the general model of Parton et al. (2007) where initial N concentrations of tissues control
N immobilization and mineralization more than climate and other litter quality parameters.",,abb291fc74c6c63516c1e8ffabe3d89d29ec2b14,result,,comparison,comparison_cue_or_label2,heuristic_rule_based,False,explicit
scicite,train,e62fe430ef58aae90a661353359a54752475d89f,e62fe430ef58aae90a661353359a54752475d89f>a65e19a79127c9e52fcb3eb8cd954ebdbb848cd9_0,Unknown,"By using the iterative procedure and sensitivity study described in [6], a short list with 16 most possible applications is identified for the satellite network.",,a65e19a79127c9e52fcb3eb8cd954ebdbb848cd9,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,6454fa932de7fe2602b118feaaad01c99ef8c55b,6454fa932de7fe2602b118feaaad01c99ef8c55b>e80cf26ade1507b633d721738b01dade9ed4e6cc_1,9 Discussion,"…shown to be difficult to measure and studies have found conflicting results regarding the locations of peak shear pressures beneath the foot (Pollard et al., 1983, Tappin and Robertson, 1991, Hosein and Lord, 2000, Perry et al., 2002, Yavuz et al., 2007, Stucke et al., 2012, Mori et al., 2012).",,e80cf26ade1507b633d721738b01dade9ed4e6cc,result,,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,d73a793140b81a66ad0639f2714f4958f85be3e0,d73a793140b81a66ad0639f2714f4958f85be3e0>8fc9677e5f18ab26f4edc9930aad863d9cf4b244_0,Discussion,"2% of cases.(15) Further, the VTE detection rates reported here are also in line with large data sets from National (Nationwide) Inpatient Sample database reporting on results of benign brain tumor resection, making it likely that our results are valid in other clinical settings as well.",,8fc9677e5f18ab26f4edc9930aad863d9cf4b244,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,3462deeac686585985067b453d6ae9479d5ef6c3,3462deeac686585985067b453d6ae9479d5ef6c3>4d2d80c09a4816f9420db47a3454c97d1e569243_0,Methods,"For this a pneumatic sensor (SIGaT¬Æ, Ganzoni, Switzerland) was used to receive the in vivo pressure dimensions at B- and C-Level based on a previous study (Gaied et al. 2006).",,4d2d80c09a4816f9420db47a3454c97d1e569243,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,6f68ccd37718366c40ae6aeedf0b935bf560b215,6f68ccd37718366c40ae6aeedf0b935bf560b215>60ed4bdabf92b2fbd6162dbd8979888cccca55d7_0,General Discussion,"From our perspective, it seems the current results, along with those of Pascalis and others (Pascalis et al., 2002; Pascalis et al., 2005), are equally consistent within a framework of perceptual learning.",,60ed4bdabf92b2fbd6162dbd8979888cccca55d7,result,supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,True,explicit
scicite,train,72a5627477a1d75c9b98ea862a53fb6a4cd7336e,72a5627477a1d75c9b98ea862a53fb6a4cd7336e>1a998506899da3bc703455bde45114bd4c228947_0,2 Setup,"These were described using standard SIFT descriptors [16] and clustered to a vocabulary of 2,000 visual words using K-means (these features are also publicly available3).",,1a998506899da3bc703455bde45114bd4c228947,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,b9b8542732130c342d2a42b9d578b0e45a095db0,b9b8542732130c342d2a42b9d578b0e45a095db0>146502d179afeab819f3da4fb3b752eda658d80d_0,Sampling Design,"Despite the lower number of patches utilized, this study will use slightly larger sample sizes of dispersed seedlings than Grivet et al. (2009), incorporating subsequent improvements in genotypic assignment (Smouse et al. 2012).",,146502d179afeab819f3da4fb3b752eda658d80d,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,test,675012e3cc8c14af5b321d09203f882657ce3519,675012e3cc8c14af5b321d09203f882657ce3519>b555c78f3be7c942ffa08597031989156cf8768c_1,Methods,"The module was modified to incorporate new parameters specific to LEAM protein that exhibits class A
a-helix motifs (Tolleter et al., 2007).",,b555c78f3be7c942ffa08597031989156cf8768c,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,19e8b2f5998717e7a5b7aacab38ebb2f44c73683,19e8b2f5998717e7a5b7aacab38ebb2f44c73683>9867ed0c50b58990fb2cf3fa2ca6c4a6fa007682_0,Discussion,"The fMRI paradigm used in the present study is directly analogous to the radial-arm maze task that was used originally to identify a specific role for the dorsolateral striatum (equivalent to the putamen in primates) in the formation of S-R associations in rodents [McDonald and Hong, 2004; Packard, 1999; Packard et al., 1989].",,9867ed0c50b58990fb2cf3fa2ca6c4a6fa007682,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,8784466bf7ca134a97b1637733550e9f7926c7ab,8784466bf7ca134a97b1637733550e9f7926c7ab>52c60aa6c4dd36c0904b4cf1d7fbc927477bd85e_0,Discussion,"Our data are in line with published results, that assign NOXA and PUMA overlapping and distinct regulations by p53 depending on the experimental setting.(3,5,20,21)",,52c60aa6c4dd36c0904b4cf1d7fbc927477bd85e,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,07895f7b08a16c607fc6e8621a1256784c7461c4,07895f7b08a16c607fc6e8621a1256784c7461c4>488e1b26dcc9274c9bf4f8ee7dd5d96109565214_0,Discussion,"…(2005), several differences between CPP protocols such as the number of compartments in the CPP apparatus as well as the usage of biased (as in Cunningham et al. 1992; Semenova et al. 1995) vs unbiased procedure (as in Orsini et al. 2005) might account for some of the discrepancies in the results.",,488e1b26dcc9274c9bf4f8ee7dd5d96109565214,result,cant_determine,comparison,default_result,heuristic_rule_based,True,explicit
scicite,test,7010498db7a959e5fb4eea97ff4f2bd5fc81705d,7010498db7a959e5fb4eea97ff4f2bd5fc81705d>91c8da06596951d711c3a7202d5d35f33cbc77d8_0,Discussion,"This corresponds well with the results of Berends et al. (1997) and Borch et al. (1996) who estimated that the initial source of pork carcass contamination was the carrier pig itself, calculated to be 70 and 30% of the entire carcass contamination was due to cross-contamination from the…",,91c8da06596951d711c3a7202d5d35f33cbc77d8,result,supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,False,explicit
scicite,train,8fbe5108a49d3065546096245efd4b4ea79475d9,8fbe5108a49d3065546096245efd4b4ea79475d9>c06c5c9511345754a61dc52f185e14812bf2675c_0,Methods,"Occlusal wear facets were defined following Maier and Schneck (1981) and grouped using the dental occlusal compass concept (Douglass and DeVreugd, 1997; Ulhaas et al., 2007; Kullmer et al., 2009; see Fig.",,c06c5c9511345754a61dc52f185e14812bf2675c,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,b4ae9e9d7c9223348e6310b3322d8ae5f4c43f9d,b4ae9e9d7c9223348e6310b3322d8ae5f4c43f9d>c4da9d333b10d753d5d5ac004ffda77bd55b5d02_13,Methodology,"Also, student subjects have been used in prior IT EDT studies (e.g., Bhattacherjee & Premkumar, 2004; Spreng & Page, 2003).",,c4da9d333b10d753d5d5ac004ffda77bd55b5d02,method,,methodology,default_method,heuristic_rule_based,True,explicit
scicite,test,4c7815d8497df60434fceb96a64efb2e55f1aedd,4c7815d8497df60434fceb96a64efb2e55f1aedd>f40ca733094fedb1ff89f87e77ebe136e01f8a9a_0,Discussion,This result contrasts with the findings from a recent qualitative study showing a higher level of strains reported by caregivers [11].,,f40ca733094fedb1ff89f87e77ebe136e01f8a9a,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,test,ba9b71f460f999b8d8dcc768ecd741b9ea8158b2,ba9b71f460f999b8d8dcc768ecd741b9ea8158b2>15a13f759e0c2673042cfe8d63cffcda3ee450bf_0,Methods,"Functional categories were assigned to the identified proteins based on the assignments in the KEGG database (Kanehisa and Goto, 2000).",,15a13f759e0c2673042cfe8d63cffcda3ee450bf,method,,methodology,default_method,heuristic_rule_based,True,explicit
scicite,train,adbcc12a04e608f88b1dcb12568207fe5398f520,adbcc12a04e608f88b1dcb12568207fe5398f520>2326f0b32885b151ed126731f810ec71dc421676_0,Discussion,"Several studies support our results showing that IFN-c plays an important role in recovery from influenza viral infection by helping to clear the virus [27,28,29].",,2326f0b32885b151ed126731f810ec71dc421676,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,1c6b446bc13a454686b6c3872a78fa9c0760677b,1c6b446bc13a454686b6c3872a78fa9c0760677b>815bd94807ff43a3f3a4f361e5b21e3f7a63556d_10,Introduction,"…(Xu, 1997, 2001b); (b) an adaptive algorithm for Gaussian factor analysis and a criterion for determining the dimension of
principal subspace (Xu, 1998b); (c) a learned parametric model for Independent Component Analysis (ICA) that works on sources mixed with super-Gaussian and subGaussian…",,815bd94807ff43a3f3a4f361e5b21e3f7a63556d,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,57f3ea4b5b6dc86750ca72fc33040b0ca684fb04,57f3ea4b5b6dc86750ca72fc33040b0ca684fb04>0073ca1c9f85b23520e8b3c53f146533f6fe68a6_0,Sex Differences In Sk2 Channels,"After introducing IKAS with a relatively low calcium affinity, APD is shortened when Cai transient is large, resulting in negative Cai-Vm coupling and electromechanically discordant alternans (Kennedy et al., 2017).",,0073ca1c9f85b23520e8b3c53f146533f6fe68a6,method,,methodology,default_method,heuristic_rule_based,True,explicit
scicite,train,39c4f677089533c9a12a22041321530ef4ccb601,39c4f677089533c9a12a22041321530ef4ccb601>1c565fc77b901cf844dadc5334646178378b66d7_0,Introduction,"Recent results on the computational universality in language equations of an extremely simple form, obtained by Kunc [10,11] and by Jeż and Okhotin [7,8], make one suspect universality even in this restricted case.",,1c565fc77b901cf844dadc5334646178378b66d7,result,,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,b24afa8d17e1640fd26318bfe71a2700aff2d1a9,b24afa8d17e1640fd26318bfe71a2700aff2d1a9>8a4534b1031d611876e2ee047ff5d2dc3757397c_1,Methodology,"for all As shown in Nataf (1962), as well as, in Cario and Nelson (1997) the latter relationship is limited to adjusting , since,",,8a4534b1031d611876e2ee047ff5d2dc3757397c,method,,methodology,default_method,heuristic_rule_based,True,explicit
scicite,train,032cda3876f80eaff146d59a15c3ac86050a4d24,032cda3876f80eaff146d59a15c3ac86050a4d24>ea0372b4c4f44085dec5f7f637a1c0900c7b20a9_0,Discussion,"8).(8,13) These results are consistent with the reported differences in IOP values between diurnal and nocturnal raptors, considering ostriches‚Äô natural diurnal behavior.",,ea0372b4c4f44085dec5f7f637a1c0900c7b20a9,result,not_supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,False,explicit
scicite,train,9f998d0c3501ec59c036d3f4131156219806306a,9f998d0c3501ec59c036d3f4131156219806306a>df2aeee1ab760c03b903ff0eeb99a6bf84cd614d_0,2.2 Experimental Design,"Related work has reported problems with spammers and unethical workers, who produce incomplete or absurd output (Feng et al. 2009, Mason & Watts 2009, Kazai, G. 2011). In our experiment, for example, text fields were provided for writing down each question based on investigations in Aker, El-Haj, Albakour & Kruschwitz (2012) who report that text fields are a good design selection in order to detect unwilling or less careful workers.",,df2aeee1ab760c03b903ff0eeb99a6bf84cd614d,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,3edfbd82cb41288a9f6081b7e523bc0067932700,3edfbd82cb41288a9f6081b7e523bc0067932700>23600edff3b249b55369754adb515a31a08288e0_0,Discussion,"The results for veridical recall replicated previous results in the literature (Bal-
 lardini et al., 2008; McDermott & Watson, 2001), with the average recall of studied words increas-
 ing monotonically as SOA increased.",,23600edff3b249b55369754adb515a31a08288e0,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,test,53114f0f5e6fdc237988a366cd9af65372e959c9,53114f0f5e6fdc237988a366cd9af65372e959c9>54a3bf1e50a581a0163281e43f42b0d46739c9b4_0,Discussion,"Moreover, in our analyses, the antibody responses to vaccination were also analyzed separately and our 12-week follow-up to record the immune response to vaccination was much longer than those reported from previous studies where reduction in immunity can be observed (Kiecolt-Glaser et al. 1996; Glaser et al. 1999; Vedhara et al. 1999).",,54a3bf1e50a581a0163281e43f42b0d46739c9b4,result,,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,c1f2ddb211d773c27295f480354767c2612a8053,c1f2ddb211d773c27295f480354767c2612a8053>9955b33f62a23e793953fe3d1884ed744a6ecb40_0,5 Discussion,"These results are aligned with the claims made by authors such as Kampenes et al. (2009), Jackson (2002), Gro√É√†nniger et al. (2007), Petre (1995), as it was discussed in Sect.",,9955b33f62a23e793953fe3d1884ed744a6ecb40,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,4a7f74115fd8824a53d953e9d5f214e4ffcf3a20,4a7f74115fd8824a53d953e9d5f214e4ffcf3a20>bbb845bc1818591b87851d28797ca0c39c686255_0,Empirical Approach And Identification,"21This is similar to the fixed effects used in Hummels et al. (2014) and Malchow-Møller, Munch and
Skaksen (2011).",,bbb845bc1818591b87851d28797ca0c39c686255,method,,methodology,default_method,heuristic_rule_based,True,explicit
scicite,dev,b15dc4cc7d759e4f9cde13b09ba06ec9dae151f3,b15dc4cc7d759e4f9cde13b09ba06ec9dae151f3>None_0,Discussion,"The V-peak resembles results from earlier studies of kinematic variability during fast single-joint movements, which
 showed a transient increase in the joint angle variability just after the time of the peak velocity (Darling and Cooke 1987; Van der Meulen et al. 1990).",,None,result,not_supportive,comparison,default_result,heuristic_rule_based,False,properNoun
scicite,train,f431ac50de75a49be350c9546e38fddc36c1cecb,f431ac50de75a49be350c9546e38fddc36c1cecb>ce294e54f703e9d5e8cb486ed5829e7798916b60_0,Methods,GHLab is a software that utilizes shifts in acceleration to define time events according to the Dynamic Adaptive Piston Pump (DAPP) principle describing the heart as a mechanical pump controlled by its inflow [23].,,ce294e54f703e9d5e8cb486ed5829e7798916b60,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,96215fa744982e57cb4a4bd2c6c828684f6d7b87,96215fa744982e57cb4a4bd2c6c828684f6d7b87>ceda2c6f16609c70a8ddae51d9d37a985825c138_0,Discussion,"For example, although Vieira et al. (2006) listed most mites in mixed habitat associations, we found that 12 mite taxa showed clear pool versus riffle affinities, contributing to our knowledge of the habitat associations of this group. Similarly, 13 of the opposite discrepancies between our results and the Merritt et al. (2008) scheme were for Chironomidae taxa and a perusal of the Merritt et al. (2008) references for chironomid designations indicated that assignments were often based on considerations of general group",,ceda2c6f16609c70a8ddae51d9d37a985825c138,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,b26e82a63bfea6f9a641682487946d75f9018896,b26e82a63bfea6f9a641682487946d75f9018896>None_0,Discussion,"‚Ä¶TB abundances were expressed as total counts and not as CFU counts, but considering that a maximum of 10% of total marine bacteria are cultivable, our results are similar to those reported by Skjermo and Vadstein (1993) and Hach√© and Plante
 (2011) in their commercially enriched rotifer cultures.",,None,result,not_supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,False,explicit
scicite,train,40036d9304488a29d7642fbac23c46fc89a8fbe0,40036d9304488a29d7642fbac23c46fc89a8fbe0>d3b27746f7a53f2dc5d9b8c2f3d343313622ec36_1,5 Experimental Results,"All our experimental settings match previous work (Yamada and Matsumoto, 2003; McDonald et al., 2005; Koo et al., 2008).",,d3b27746f7a53f2dc5d9b8c2f3d343313622ec36,result,,comparison,default_result,heuristic_rule_based,True,explicit
scicite,train,5a9ba9e9e6bebe352f02f3e3f7b949a05455c2c4,5a9ba9e9e6bebe352f02f3e3f7b949a05455c2c4>a7ac7172a4cf4f0c922cea8091af0d28040e6190_2,Discussion,"Determination of FST analogues for temporally distinct samples has been used in other studies to detect population dynamics (Takami et al. 2004); although our data are limited, they do support the
N .",,a7ac7172a4cf4f0c922cea8091af0d28040e6190,result,,comparison,default_result,heuristic_rule_based,True,acronym
scicite,train,f3f4ddbaff3e40d335ca0fbb8f173ed3cd30fbf0,f3f4ddbaff3e40d335ca0fbb8f173ed3cd30fbf0>3db09e287f236af3e280894b10e9ccd0d8faa720_3,Methods,"The Wakayama Spine Study is a population-based study of degenerative spinal disease [13–17] conducted with a sub-cohort of the large-scale, population-based cohort study Research on Osteoarthritis/Osteoporosis against Disability (ROAD) [18,19].",,3db09e287f236af3e280894b10e9ccd0d8faa720,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,bfb11b35b52cddd3ed78b3203408c916f0cd7d76,bfb11b35b52cddd3ed78b3203408c916f0cd7d76>0d3317ba27fc759492dd873c855252858bcdac7d_0,Discussion,"…or slightly improved discrimination even when comparing our results to the subset of studies that used a GRS constructed with a similar set of SNPs (Brautbar et al., 2012; Hughes et al., 2012; Thanassoulis et al., 2012; Ganna et al., 2013; Thanassoulis et al., 2013; Tikkanen et al., 2013).",,0d3317ba27fc759492dd873c855252858bcdac7d,result,,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,26420ec3d87ab5cce2f6439c368e6cfab4dbd4e0,26420ec3d87ab5cce2f6439c368e6cfab4dbd4e0>ed36122184056b9dbc518e3b59444e0f1b913acc_0,Methods,"In order to determine the severity of ASAD, Adulthood Separation Anxiety Checklist (ASA) (Diriöz et al., 2012; Manicavasagar et al., 2003) and Separation Anxiety Symptom Inventory (SASI) (Diriöz et al., 2012; Silove et al., 1993) were used.",,ed36122184056b9dbc518e3b59444e0f1b913acc,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,0f811605238713a03a80e3b2c7ee0b4209648985,0f811605238713a03a80e3b2c7ee0b4209648985>3b27aa570198f8dc86c4a0aaf4befe1bdac3aa3c_0,Methods,"Insulin sensitivity was measured using the insulin sensitivity index of Matsuda, a wellestablished measure of whole-body insulin sensitivity [16].",,3b27aa570198f8dc86c4a0aaf4befe1bdac3aa3c,method,,methodology,default_method,heuristic_rule_based,False,properNoun
scicite,train,85305fd14d887a9515de56bd43a1148b4631922c,85305fd14d887a9515de56bd43a1148b4631922c>e132157e97e1f9296e2a5a82c87060693cd087a1_0,Introduction,"In contrary to the previous study [4] where they have considered driven atomic coherence, we consider the injected atomic coherence where the three-level cascade atoms are initially prepared in coherent superposition of the top and bottom levels.",,e132157e97e1f9296e2a5a82c87060693cd087a1,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,ec2dc427209a877513ab2834764273ed087916ea,ec2dc427209a877513ab2834764273ed087916ea>6c329fe7a19aa514c53b226231494a735d72b4f0_1,Methods,"coli cells, corresponding cDNA fragments were cloned into the expression vector pGEMEX-2Nde, which contained an isopropyl-2-thio-b-D-galactopyranoside (IPTG)–inducible promoter (Thöny et al. 1994).",,6c329fe7a19aa514c53b226231494a735d72b4f0,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,test,222fb4ca4702f1921ed96affa8766e536865af7c,222fb4ca4702f1921ed96affa8766e536865af7c>None_0,Discussion,"These results of forest recovery are on a par with the national trend of reforestation and increase in forest cover [5,100,101] and the general consensus in India that PAs are successful in maintaining forest cover [25,52].",,None,result,supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,False,explicit
scicite,train,6bb2a51082f25428d79d3b8d560366ac69035ac2,6bb2a51082f25428d79d3b8d560366ac69035ac2>811129c2174fbf11a1e6b2fb12504595e78b80de_1,Implementation Details,"Both COSMOS and COMANCHE are based on the FRACTAL component model and use the JULIA10 implementation of the FRACTAL runtime environment [Bruneton et al., 2006b].",,811129c2174fbf11a1e6b2fb12504595e78b80de,method,,methodology,default_method,heuristic_rule_based,True,explicit
scicite,test,bc00dd8c1f5c49b75b8c89314de75c7ba9da6f21,bc00dd8c1f5c49b75b8c89314de75c7ba9da6f21>0c7d7b4c546e38a4097a97bf1d16a60012916758_7,4.2 Experiments,"Instead of using a 192-utterance development set, we follow the Kaldi recipe (Povey et al., 2011) and use 400 utterances from the complete test set (disjoint from the core test set) as the validation set.",,0c7d7b4c546e38a4097a97bf1d16a60012916758,method,,methodology,default_method,heuristic_rule_based,True,explicit
scicite,dev,a7095b7f26b89071f03b4e0e57f42599c2470c5f,a7095b7f26b89071f03b4e0e57f42599c2470c5f>545ee85c26bc4713fbffd1f71ae54b7ab7933b13_4,Discussion,This finding is in line with the results of the previous study carried out by our group [21].,,545ee85c26bc4713fbffd1f71ae54b7ab7933b13,result,,comparison,default_result,heuristic_rule_based,True,explicit
scicite,train,9a71488b865aed98a8062ce0b6056ed0ed3639ff,9a71488b865aed98a8062ce0b6056ed0ed3639ff>17b58281e4574fb4a2db6d6ae879ff68a7ce3112_0,Text-Based Trip Planners,This is reinforced by a large literature on human-computer interface design (Brinck et al. 2002; Shneiderman 1998).,,17b58281e4574fb4a2db6d6ae879ff68a7ce3112,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,2cedd91965fec5cfad393b54485890fd5086054d,2cedd91965fec5cfad393b54485890fd5086054d>85b4cca433cd3ed9731c45c3898a13cfd2691fdb_1,Discussion,"According with our previous results (Orihuela & Croxatto 2001, Orihuela et al. 2001, 2003) and those shown in this paper we propose a model indicating that the nongenomic pathway utilised by E2 to accelerate oviductal transport of oocytes in cycling rats involves successive activation of the…",,85b4cca433cd3ed9731c45c3898a13cfd2691fdb,result,,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,591842a106001afa3d89b6c12d7715835f96cb4f,591842a106001afa3d89b6c12d7715835f96cb4f>5bd0109fde4c01578b16a9d5a58d7870b0fd31fb_0,Discussion,"70, which is suggested as acceptable for research purposes; furthermore, the internal consistency of the total scale and the subscales ranged from good to excellent (Streiner and Norman, 2008) and were on the same or better level comparedwith other studies (Jocovic et al., 2002; Marshman et al., 2005; Brown and Al-Khayal., 2006; Goursand et al., 2008; McGrath et al., 2008).",,5bd0109fde4c01578b16a9d5a58d7870b0fd31fb,result,supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,True,explicit
scicite,train,e586dde432609320ac026c6e21f34125ba6e49b6,e586dde432609320ac026c6e21f34125ba6e49b6>58c7ffc47fde0f5120e1ba32dfe8b30db7d65c64_1,Experimental Setup,"We have also implemented a new patch for NetMate to collect the feature sets proposed in [3] and [5], which we will refer to as the Extended feature sets (Table 2).",,58c7ffc47fde0f5120e1ba32dfe8b30db7d65c64,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,c6ca01df369dee4ca8ec49984180ad62d820d29f,c6ca01df369dee4ca8ec49984180ad62d820d29f>12fb878db56fcf2c6391b023d7ff962a3bf0959d_0,4 Implementation,"The use of SAT-solving is of course the essence of MACE-style model-finding, but the difference here is that we do not simply work with the ground instances of the input theory, T, over a fixed set of constants.",,12fb878db56fcf2c6391b023d7ff962a3bf0959d,method,,methodology,default_method,heuristic_rule_based,False,properNoun
scicite,train,291ca965a80c0b484e70533599b2898f3c9b7cf7,291ca965a80c0b484e70533599b2898f3c9b7cf7>63daf1741972395162371e6e9bf12348828cfe44_12,Discussion,"The genetic differentiation in PT is comparable to that observed in Castelvolturno (Spagnuolo et al. 2007), apart from a lower
number of haplotypes in the first than in the second (12/35 and 43/45, respectively).",,63daf1741972395162371e6e9bf12348828cfe44,result,supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,False,explicit
scicite,train,d9d24925878ff7cdd70ad2fcd8de5241b486f19d,d9d24925878ff7cdd70ad2fcd8de5241b486f19d>2bdc4f0a4956b2aed861682d2be180f0601e52ef_0,Methods,"With IRT models, a sufficient number of responses in every response category are essential for precise estimates of item parameters [17].",,2bdc4f0a4956b2aed861682d2be180f0601e52ef,method,,methodology,default_method,heuristic_rule_based,False,explicit
